date,state,fips,cases,deaths
2021-11-13,Alaska,2,144212,811
2021-11-13,American Samoa,60,4,0
2021-11-13,Arizona,4,1211333,21651
2021-11-13,Arkansas,5,519453,8562
2021-11-13,California,6,5006025,73279
2021-11-13,Colorado,8,787317,8813
2021-11-13,Connecticut,9,407750,8809
2021-11-13,Delaware,10,147533,2141
2021-11-13,District of Columbia,11,65371,1194
2021-11-13,Florida,12,3669489,60698
2021-11-13,Georgia,13,1612676,28782
2021-11-13,Guam,66,19832,259
2021-11-13,Hawaii,15,82914,973
2021-11-13,Idaho,16,299608,3736
2021-11-13,Illinois,17,1740923,28986
2021-11-13,Indiana,18,1053167,17088
2021-11-13,Iowa,19,503564,7166
2021-11-13,Kansas,20,448688,6644
2021-11-13,Kentucky,21,765280,10332
2021-11-13,Louisiana,22,764354,14685
2021-11-13,Maine,23,111145,1230
2021-11-13,Maryland,24,571038,11050
2021-11-13,Massachusetts,25,873281,19159
2021-11-13,Michigan,26,1344352,24284
2021-11-13,Minnesota,27,841749,9120
2021-11-13,Mississippi,28,508469,10187
2021-11-13,Missouri,29,888494,13070
2021-11-13,Montana,30,184595,2481
2021-11-13,Nebraska,31,295244,3048
2021-11-13,Nevada,32,459878,7808
2021-11-13,New Hampshire,33,144626,1622
2021-11-13,New Jersey,34,1216705,28169
2021-11-13,New Mexico,35,292078,5171
2021-11-13,New York,36,2620644,56454
2021-11-13,North Carolina,37,1503936,18431
2021-11-13,North Dakota,38,154986,1851
2021-11-13,Northern Mariana Islands,69,343,3
2021-11-13,Ohio,39,1600860,25643
2021-11-13,Oklahoma,40,652731,10879
2021-11-13,Oregon,41,378174,4750
2021-11-13,Pennsylvania,42,1640096,32359
2021-11-13,Puerto Rico,72,220065,3257
2021-11-13,Rhode Island,44,183257,2890
2021-11-13,South Carolina,45,906945,13983
2021-11-13,South Dakota,46,159343,2281
2021-11-13,Tennessee,47,1265579,16529
2021-11-13,Texas,48,4275336,73082
2021-11-13,Utah,49,571628,3347
2021-11-13,Vermont,50,44490,393
2021-11-13,Virgin Islands,78,7329,84
2021-11-13,Virginia,51,942837,14321
2021-11-13,Washington,53,752746,8979
2021-11-13,West Virginia,54,282405,4610
2021-11-13,Wisconsin,55,921389,9679
2021-11-13,Wyoming,56,107483,1298
2021-11-14,Alabama,1,839695,15981
2021-11-14,Alaska,2,144212,811
2021-11-14,American Samoa,60,4,0
2021-11-14,Arizona,4,1214419,21653
2021-11-14,Arkansas,5,519760,8567
2021-11-14,California,6,5006960,73286
2021-11-14,Colorado,8,787917,8823
2021-11-14,Connecticut,9,407750,8809
2021-11-14,Delaware,10,147875,2141
2021-11-14,District of Columbia,11,65371,1194
2021-11-14,Florida,12,3669489,60698
2021-11-14,Georgia,13,1612676,28782
2021-11-14,Guam,66,19882,259
2021-11-14,Hawaii,15,82986,974
2021-11-14,Idaho,16,299881,3746
2021-11-14,Illinois,17,1740923,28986
2021-11-14,Indiana,18,1053167,17088
2021-11-14,Iowa,19,503564,7166
2021-11-14,Kansas,20,448688,6644
2021-11-14,Kentucky,21,765280,10333
2021-11-14,Louisiana,22,764354,14685
2021-11-14,Maine,23,111145,1230
2021-11-14,Maryland,24,571857,11061
2021-11-14,Massachusetts,25,873281,19159
2021-11-14,Michigan,26,1344352,24284
2021-11-14,Minnesota,27,841749,9120
2021-11-14,Mississippi,28,508469,10187
2021-11-14,Missouri,29,889234,13071
2021-11-14,Montana,30,184595,2481
2021-11-14,Nebraska,31,295244,3048
2021-11-14,Nevada,32,459878,7808
2021-11-14,New Hampshire,33,144626,1622
2021-11-14,New Jersey,34,1218406,28172
2021-11-14,New Mexico,35,292078,5171
2021-11-14,New York,36,2624840,56475
2021-11-14,North Carolina,37,1503936,18431
2021-11-14,North Dakota,38,155190,1851
2021-11-14,Northern Mariana Islands,69,343,3
2021-11-14,Ohio,39,1604488,25643
2021-11-14,Oklahoma,40,652731,10879
2021-11-14,Oregon,41,378174,4750
2021-11-14,Pennsylvania,42,1644848,32401
2021-11-14,Puerto Rico,72,220158,3257
2021-11-14,Rhode Island,44,183257,2890
2021-11-14,South Carolina,45,906945,13983
2021-11-14,South Dakota,46,159343,2281
2021-11-14,Tennessee,47,1265579,16529
2021-11-14,Texas,48,4275822,73110
2021-11-14,Utah,49,571628,3347
2021-11-14,Vermont,50,44801,393
2021-11-14,Virgin Islands,78,7329,84
2021-11-14,Virginia,51,942837,14321
2021-11-14,Washington,53,752831,8979
2021-11-14,West Virginia,54,283075,4610
2021-11-14,Wisconsin,55,921389,9679
2021-11-14,Wyoming,56,107483,1298
2021-11-15,Alabama,1,839953,15981
2021-11-15,Alaska,2,145292,813
2021-11-15,American Samoa,60,4,0
2021-11-15,Arizona,4,1217193,21653
2021-11-15,Arkansas,5,519911,8579
2021-11-15,California,6,5014583,73411
2021-11-15,Colorado,8,793901,8886
2021-11-15,Connecticut,9,409929,8826
2021-11-15,Delaware,10,148149,2141
2021-11-15,District of Columbia,11,65623,1194
2021-11-15,Florida,12,3671481,60845
2021-11-15,Georgia,13,1615017,28791
2021-11-15,Guam,66,19911,259
2021-11-15,Hawaii,15,83079,974
2021-11-15,Idaho,16,300553,3753
2021-11-15,Illinois,17,1749843,29032
2021-11-15,Indiana,18,1059162,17105
2021-11-15,Iowa,19,503564,7166
2021-11-15,Kansas,20,450676,6642
2021-11-15,Kentucky,21,768091,10375
2021-11-15,Louisiana,22,765296,14699
2021-11-15,Maine,23,111144,1230
2021-11-15,Maryland,24,572574,11068
2021-11-15,Massachusetts,25,879127,19189
2021-11-15,Michigan,26,1367468,24384
2021-11-15,Minnesota,27,847011,9120
2021-11-15,Mississippi,28,509275,10203
2021-11-15,Missouri,29,890464,13072
2021-11-15,Montana,30,185379,2491
2021-11-15,Nebraska,31,297214,3048
2021-11-15,Nevada,32,461616,7844
2021-11-15,New Hampshire,33,146834,1630
2021-11-15,New Jersey,34,1219768,28177
2021-11-15,New Mexico,35,295767,5193
2021-11-15,New York,36,2631992,56508
2021-11-15,North Carolina,37,1508222,18456
2021-11-15,North Dakota,38,155376,1851
2021-11-15,Northern Mariana Islands,69,343,3
2021-11-15,Ohio,39,1608415,25643
2021-11-15,Oklahoma,40,655512,10879
2021-11-15,Oregon,41,380091,4803
2021-11-15,Pennsylvania,42,1648285,32411
2021-11-15,Puerto Rico,72,220225,3257
2021-11-15,Rhode Island,44,184220,2896
2021-11-15,South Carolina,45,908839,14033
2021-11-15,South Dakota,46,160088,2289
2021-11-15,Tennessee,47,1268191,16544
2021-11-15,Texas,48,4279225,73160
2021-11-15,Utah,49,576130,3373
2021-11-15,Vermont,50,45024,394
2021-11-15,Virgin Islands,78,7370,84
2021-11-15,Virginia,51,946061,14392
2021-11-15,Washington,53,756903,9034
2021-11-15,West Virginia,54,283561,4636
2021-11-15,Wisconsin,55,928390,9707
2021-11-15,Wyoming,56,108103,1298
2021-11-16,Alabama,1,840495,15999
2021-11-16,Alaska,2,145641,820
2021-11-16,American Samoa,60,5,0
2021-11-16,Arizona,4,1220433,21736
2021-11-16,Arkansas,5,520725,8592
2021-11-16,California,6,5019484,73487
2021-11-16,Colorado,8,796905,8946
2021-11-16,Connecticut,9,410473,8826
2021-11-16,Delaware,10,148293,2143
2021-11-16,District of Columbia,11,65707,1195
2021-11-16,Florida,12,3673033,60846
2021-11-16,Georgia,13,1616296,28818
2021-11-16,Guam,66,19952,261
2021-11-16,Hawaii,15,83137,974
2021-11-16,Idaho,16,301216,3788
2021-11-16,Illinois,17,1752893,29054
2021-11-16,Indiana,18,1061970,17147
2021-11-16,Iowa,19,506538,7166
2021-11-16,Kansas,20,450846,6645
2021-11-16,Kentucky,21,769771,10408
2021-11-16,Louisiana,22,765766,14708
2021-11-16,Maine,23,112090,1243
2021-11-16,Maryland,24,573276,11075
2021-11-16,Massachusetts,25,881310,19214
2021-11-16,Michigan,26,1367468,24384
2021-11-16,Minnesota,27,857915,9171
2021-11-16,Mississippi,28,509717,10215
2021-11-16,Missouri,29,891994,13130
2021-11-16,Montana,30,186412,2517
2021-11-16,Nebraska,31,298082,3070
2021-11-16,Nevada,32,462535,7872
2021-11-16,New Hampshire,33,147652,1639
2021-11-16,New Jersey,34,1221507,28200
2021-11-16,New Mexico,35,296790,5205
2021-11-16,New York,36,2637053,56551
2021-11-16,North Carolina,37,1510009,18482
2021-11-16,North Dakota,38,156150,1859
2021-11-16,Northern Mariana Islands,69,395,3
2021-11-16,Ohio,39,1614054,25813
2021-11-16,Oklahoma,40,655857,10879
2021-11-16,Oregon,41,380866,4855
2021-11-16,Pennsylvania,42,1654063,32483
2021-11-16,Puerto Rico,72,220234,3258
2021-11-16,Rhode Island,44,184777,2901
2021-11-16,South Carolina,45,909282,14042
2021-11-16,South Dakota,46,160992,2294
2021-11-16,Tennessee,47,1269525,16601
2021-11-16,Texas,48,4284307,73235
2021-11-16,Utah,49,577368,3386
2021-11-16,Vermont,50,45213,395
2021-11-16,Virgin Islands,78,7370,84
2021-11-16,Virginia,51,947271,14422
2021-11-16,Washington,53,759058,9069
2021-11-16,West Virginia,54,284165,4676
2021-11-16,Wisconsin,55,933155,9742
2021-11-16,Wyoming,56,108413,1347
2021-11-17,Alabama,1,840991,16025
2021-11-17,Alaska,2,146080,822
2021-11-17,American Samoa,60,5,0
2021-11-17,Arizona,4,1223892,21752
2021-11-17,Arkansas,5,521553,8595
2021-11-17,California,6,5024415,73614
2021-11-17,Colorado,8,800762,8974
2021-11-17,Connecticut,9,411311,8834
2021-11-17,Delaware,10,148674,2143
2021-11-17,District of Columbia,11,65793,1195
2021-11-17,Florida,12,3674581,60846
2021-11-17,Georgia,13,1617515,28935
2021-11-17,Guam,66,19984,261
2021-11-17,Hawaii,15,83270,982
2021-11-17,Idaho,16,301866,3802
2021-11-17,Illinois,17,1757813,29083
2021-11-17,Indiana,18,1065388,17191
2021-11-17,Iowa,19,509761,7268
2021-11-17,Kansas,20,453815,6664
2021-11-17,Kentucky,21,771874,10442
2021-11-17,Louisiana,22,766391,14724
2021-11-17,Maine,23,113132,1243
2021-11-17,Maryland,24,574067,11086
2021-11-17,Massachusetts,25,884299,19235
2021-11-17,Michigan,26,1385354,24659
2021-11-17,Minnesota,27,861359,9217
2021-11-17,Mississippi,28,509942,10217
2021-11-17,Missouri,29,893829,13135
2021-11-17,Montana,30,187006,2524
2021-11-17,Nebraska,31,299149,3085
2021-11-17,Nevada,32,463265,7883
2021-11-17,New Hampshire,33,148718,1648
2021-11-17,New Jersey,34,1223455,28220
2021-11-17,New Mexico,35,298313,5217
2021-11-17,New York,36,2643081,56584
2021-11-17,North Carolina,37,1512266,18534
2021-11-17,North Dakota,38,156776,1867
2021-11-17,Northern Mariana Islands,69,408,3
2021-11-17,Ohio,39,1620436,25813
2021-11-17,Oklahoma,40,656574,10879
2021-11-17,Oregon,41,381842,4873
2021-11-17,Pennsylvania,42,1660087,32633
2021-11-17,Puerto Rico,72,220386,3259
2021-11-17,Rhode Island,44,185254,2902
2021-11-17,South Carolina,45,909905,14064
2021-11-17,South Dakota,46,161474,2297
2021-11-17,Tennessee,47,1271153,16650
2021-11-17,Texas,48,4288395,73357
2021-11-17,Utah,49,579497,3398
2021-11-17,Vermont,50,45456,398
2021-11-17,Virgin Islands,78,7380,84
2021-11-17,Virginia,51,949803,14443
2021-11-17,Washington,53,761304,9108
2021-11-17,West Virginia,54,285135,4698
2021-11-17,Wisconsin,55,937369,9777
2021-11-17,Wyoming,56,108658,1347
2021-11-18,Alabama,1,841483,16043
2021-11-18,Alaska,2,146600,822
2021-11-18,American Samoa,60,5,0
2021-11-18,Arizona,4,1228076,21808
2021-11-18,Arkansas,5,522460,8599
2021-11-18,California,6,5031042,73781
2021-11-18,Colorado,8,805479,9018
2021-11-18,Connecticut,9,412058,8834
2021-11-18,Delaware,10,149096,2154
2021-11-18,District of Columbia,11,65889,1196
2021-11-18,Florida,12,3676634,60846
2021-11-18,Georgia,13,1618809,28998
2021-11-18,Guam,66,20009,263
2021-11-18,Hawaii,15,83486,989
2021-11-18,Idaho,16,302420,3827
2021-11-18,Illinois,17,1763614,29115
2021-11-18,Indiana,18,1069313,17220
2021-11-18,Iowa,19,509761,7268
2021-11-18,Kansas,20,453975,6666
2021-11-18,Kentucky,21,773813,10486
2021-11-18,Louisiana,22,766849,14735
2021-11-18,Maine,23,114065,1254
2021-11-18,Maryland,24,575147,11096
2021-11-18,Massachusetts,25,887889,19244
2021-11-18,Michigan,26,1385354,24659
2021-11-18,Minnesota,27,866179,9249
2021-11-18,Mississippi,28,510322,10222
2021-11-18,Missouri,29,903377,15320
2021-11-18,Montana,30,187734,2541
2021-11-18,Nebraska,31,300348,3092
2021-11-18,Nevada,32,463976,7899
2021-11-18,New Hampshire,33,149827,1656
2021-11-18,New Jersey,34,1225928,28230
2021-11-18,New Mexico,35,300101,5240
2021-11-18,New York,36,2651196,56619
2021-11-18,North Carolina,37,1514733,18583
2021-11-18,North Dakota,38,157418,1875
2021-11-18,Northern Mariana Islands,69,431,3
2021-11-18,Ohio,39,1627051,25813
2021-11-18,Oklahoma,40,657630,10879
2021-11-18,Oregon,41,382990,4886
2021-11-18,Pennsylvania,42,1666724,32729
2021-11-18,Puerto Rico,72,220520,3259
2021-11-18,Rhode Island,44,185799,2903
2021-11-18,South Carolina,45,910690,14078
2021-11-18,South Dakota,46,161960,2303
2021-11-18,Tennessee,47,1272888,16656
2021-11-18,Texas,48,4292678,73497
2021-11-18,Utah,49,581288,3411
2021-11-18,Vermont,50,45985,401
2021-11-18,Virgin Islands,78,7427,84
2021-11-18,Virginia,51,951698,14469
2021-11-18,Washington,53,763202,9138
2021-11-18,West Virginia,54,286249,4717
2021-11-18,Wisconsin,55,941776,9800
2021-11-18,Wyoming,56,109083,1347
2021-11-19,Alabama,1,841956,16063
2021-11-19,Alaska,2,147120,838
2021-11-19,American Samoa,60,5,0
2021-11-19,Arizona,4,1233146,21886
2021-11-19,Arkansas,5,523192,8608
2021-11-19,California,6,5037132,73901
2021-11-19,Colorado,8,808315,9059
2021-11-19,Connecticut,9,412918,8850
2021-11-19,Delaware,10,149566,2154
2021-11-19,District of Columbia,11,66028,1196
2021-11-19,Florida,12,3677968,61081
2021-11-19,Georgia,13,1620185,29057
2021-11-19,Guam,66,20030,263
2021-11-19,Hawaii,15,83684,995
2021-11-19,Idaho,16,303050,3845
2021-11-19,Illinois,17,1769267,29157
2021-11-19,Indiana,18,1073046,17247
2021-11-19,Iowa,19,509761,7268
2021-11-19,Kansas,20,456720,6668
2021-11-19,Kentucky,21,774770,10671
2021-11-19,Louisiana,22,767330,14749
2021-11-19,Maine,23,115009,1268
2021-11-19,Maryland,24,576229,11102
2021-11-19,Massachusetts,25,890733,19268
2021-11-19,Michigan,26,1405810,24814
2021-11-19,Minnesota,27,871327,9279
2021-11-19,Mississippi,28,510748,10229
2021-11-19,Missouri,29,905060,15405
2021-11-19,Montana,30,188217,2554
2021-11-19,Nebraska,31,301436,3098
2021-11-19,Nevada,32,464633,7918
2021-11-19,New Hampshire,33,150813,1662
2021-11-19,New Jersey,34,1228167,28243
2021-11-19,New Mexico,35,301937,5265
2021-11-19,New York,36,2658788,56663
2021-11-19,North Carolina,37,1517098,18617
2021-11-19,North Dakota,38,157888,1887
2021-11-19,Northern Mariana Islands,69,438,3
2021-11-19,Ohio,39,1633480,26063
2021-11-19,Oklahoma,40,658600,10879
2021-11-19,Oregon,41,384062,4914
2021-11-19,Pennsylvania,42,1674328,32825
2021-11-19,Puerto Rico,72,220711,3260
2021-11-19,Rhode Island,44,186387,2906
2021-11-19,South Carolina,45,911624,14096
2021-11-19,South Dakota,46,162375,2305
2021-11-19,Tennessee,47,1274480,16689
2021-11-19,Texas,48,4296648,73591
2021-11-19,Utah,49,583054,3428
2021-11-19,Vermont,50,46449,401
2021-11-19,Virgin Islands,78,7439,85
2021-11-19,Virginia,51,953460,14492
2021-11-19,Washington,53,764781,9157
2021-11-19,West Virginia,54,287612,4726
2021-11-19,Wisconsin,55,945854,9816
2021-11-19,Wyoming,56,109318,1347
2021-11-20,Alabama,1,842636,16073
2021-11-20,Alaska,2,147120,838
2021-11-20,American Samoa,60,5,0
2021-11-20,Arizona,4,1238249,21939
2021-11-20,Arkansas,5,523866,8612
2021-11-20,California,6,5038985,73927
2021-11-20,Colorado,8,808315,9059
2021-11-20,Connecticut,9,412918,8850
2021-11-20,Delaware,10,150046,2159
2021-11-20,District of Columbia,11,66028,1196
2021-11-20,Florida,12,3679548,61081
2021-11-20,Georgia,13,1620185,29057
2021-11-20,Guam,66,20030,263
2021-11-20,Hawaii,15,83896,999
2021-11-20,Idaho,16,303322,3847
2021-11-20,Illinois,17,1769267,29157
2021-11-20,Indiana,18,1073046,17247
2021-11-20,Iowa,19,513637,7268
2021-11-20,Kansas,20,456759,6668
2021-11-20,Kentucky,21,774878,10674
2021-11-20,Louisiana,22,767330,14749
2021-11-20,Maine,23,115857,1271
2021-11-20,Maryland,24,577246,11111
2021-11-20,Massachusetts,25,890733,19268
2021-11-20,Michigan,26,1405810,24814
2021-11-20,Minnesota,27,871327,9279
2021-11-20,Mississippi,28,510748,10229
2021-11-20,Missouri,29,906343,15411
2021-11-20,Montana,30,188217,2554
2021-11-20,Nebraska,31,301436,3108
2021-11-20,Nevada,32,464633,7918
2021-11-20,New Hampshire,33,150813,1662
2021-11-20,New Jersey,34,1230366,28250
2021-11-20,New Mexico,35,301937,5265
2021-11-20,New York,36,2664344,56681
2021-11-20,North Carolina,37,1517098,18617
2021-11-20,North Dakota,38,158375,1889
2021-11-20,Northern Mariana Islands,69,438,3
2021-11-20,Ohio,39,1639070,26063
2021-11-20,Oklahoma,40,658600,10879
2021-11-20,Oregon,41,384062,4914
2021-11-20,Pennsylvania,42,1680752,32911
2021-11-20,Puerto Rico,72,220936,3261
2021-11-20,Rhode Island,44,186387,2906
2021-11-20,South Carolina,45,911624,14096
2021-11-20,South Dakota,46,162375,2305
2021-11-20,Tennessee,47,1274480,16689
2021-11-20,Texas,48,4298114,73664
2021-11-20,Utah,49,583054,3428
2021-11-20,Vermont,50,46896,404
2021-11-20,Virgin Islands,78,7439,85
2021-11-20,Virginia,51,953460,14492
2021-11-20,Washington,53,764791,9157
2021-11-20,West Virginia,54,288247,4726
2021-11-20,Wisconsin,55,945854,9816
2021-11-20,Wyoming,56,109318,1347
2021-11-21,Alabama,1,842908,16073
2021-11-21,Alaska,2,147120,838
2021-11-21,American Samoa,60,5,0
2021-11-21,Arizona,4,1241878,21940
2021-11-21,Arkansas,5,524170,8615
2021-11-21,California,6,5040034,73938
2021-11-21,Colorado,8,810418,9076
2021-11-21,Connecticut,9,412918,8850
2021-11-21,Delaware,10,150385,2159
2021-11-21,District of Columbia,11,66028,1196
2021-11-21,Florida,12,3679548,61081
2021-11-21,Georgia,13,1620185,29057
2021-11-21,Guam,66,20038,263
2021-11-21,Hawaii,15,83992,999
2021-11-21,Idaho,16,303322,3847
2021-11-21,Illinois,17,1769267,29157
2021-11-21,Indiana,18,1073046,17247
2021-11-21,Iowa,19,513637,7268
2021-11-21,Kansas,20,456759,6668
2021-11-21,Kentucky,21,774878,10676
2021-11-21,Louisiana,22,767330,14749
2021-11-21,Maine,23,115857,1272
2021-11-21,Maryland,24,578252,11121
2021-11-21,Massachusetts,25,890733,19268
2021-11-21,Michigan,26,1405810,24814
2021-11-21,Minnesota,27,871327,9279
2021-11-21,Mississippi,28,510748,10229
2021-11-21,Missouri,29,906999,15413
2021-11-21,Montana,30,188217,2554
2021-11-21,Nebraska,31,301436,3108
2021-11-21,Nevada,32,464633,7918
2021-11-21,New Hampshire,33,150813,1662
2021-11-21,New Jersey,34,1231968,28254
2021-11-21,New Mexico,35,301937,5265
2021-11-21,New York,36,2673149,56714
2021-11-21,North Carolina,37,1517098,18617
2021-11-21,North Dakota,38,158523,1889
2021-11-21,Northern Mariana Islands,69,464,3
2021-11-21,Ohio,39,1642867,26063
2021-11-21,Oklahoma,40,658600,10879
2021-11-21,Oregon,41,384062,4914
2021-11-21,Pennsylvania,42,1686169,32924
2021-11-21,Puerto Rico,72,221044,3262
2021-11-21,Rhode Island,44,186387,2906
2021-11-21,South Carolina,45,911624,14096
2021-11-21,South Dakota,46,162375,2305
2021-11-21,Tennessee,47,1274480,16689
2021-11-21,Texas,48,4298896,73689
2021-11-21,Utah,49,583054,3428
2021-11-21,Vermont,50,47376,404
2021-11-21,Virgin Islands,78,7439,85
2021-11-21,Virginia,51,953460,14492
2021-11-21,Washington,53,764816,9157
2021-11-21,West Virginia,54,288967,4726
2021-11-21,Wisconsin,55,945854,9816
2021-11-21,Wyoming,56,109318,1347
2021-11-22,Alabama,1,843161,16073
2021-11-22,Alaska,2,147860,838
2021-11-22,American Samoa,60,5,0
2021-11-22,Arizona,4,1245127,21942
2021-11-22,Arkansas,5,524440,8620
2021-11-22,California,6,5051418,74042
2021-11-22,Colorado,8,816508,9147
2021-11-22,Connecticut,9,414978,8853
2021-11-22,Delaware,10,150625,2159
2021-11-22,District of Columbia,11,66347,1196
2021-11-22,Florida,12,3681204,61147
2021-11-22,Georgia,13,1622526,29123
2021-11-22,Guam,66,20038,263
2021-11-22,Hawaii,15,84084,999
2021-11-22,Idaho,16,303954,3863
2021-11-22,Illinois,17,1780460,29215
2021-11-22,Indiana,18,1080972,17316
2021-11-22,Iowa,19,513637,7268
2021-11-22,Kansas,20,459139,6669
2021-11-22,Kentucky,21,778538,10769
2021-11-22,Louisiana,22,768041,14754
2021-11-22,Maine,23,115859,1272
2021-11-22,Maryland,24,579084,11129
2021-11-22,Massachusetts,25,897874,19284
2021-11-22,Michigan,26,1424537,24900
2021-11-22,Minnesota,27,876041,9316
2021-11-22,Mississippi,28,511935,10240
2021-11-22,Missouri,29,908790,15344
2021-11-22,Montana,30,188708,2568
2021-11-22,Nebraska,31,303221,3108
2021-11-22,Nevada,32,466400,7930
2021-11-22,New Hampshire,33,153934,1672
2021-11-22,New Jersey,34,1233511,28265
2021-11-22,New Mexico,35,305579,5279
2021-11-22,New York,36,2678465,56741
2021-11-22,North Carolina,37,1522526,18650
2021-11-22,North Dakota,38,158744,1889
2021-11-22,Northern Mariana Islands,69,474,3
2021-11-22,Ohio,39,1647237,26063
2021-11-22,Oklahoma,40,661289,10879
2021-11-22,Oregon,41,385790,5017
2021-11-22,Pennsylvania,42,1691773,32931
2021-11-22,Puerto Rico,72,221093,3263
2021-11-22,Rhode Island,44,187531,2913
2021-11-22,South Carolina,45,913950,14128
2021-11-22,South Dakota,46,162790,2309
2021-11-22,Tennessee,47,1277355,16720
